Transportation Bureau,,
Backing Unsafely,3,51
Bike Lane,0,31
Bus Lane,11,249
Cell Phone,82,1553
Commercial Veh on Pkwy,131,1631
Cruising For Passengers,0,23
Disobey Traffic Control Device,709,16563
Driving Too Slow,0,10
Equipment,310,7113
Equipment (Other),0,11
Excessive Noise,0,1
Fail to Keep Right,1,20
Fail to yield Right of Way to Pedestrian,27,3621
Failure to Signal,130,1601
Failure to yield Right of Way to Vehicle,0,6
Following Too Closely,26,374
Improper Passing,13,248
Improper Taxi Pickup,11,465
Improper Turn,110,4368
Improper/Missing Plates,9,189
Lamps and Other Equipment on Bicycle,0,5
Motorcycle (Other),14,280
Not Giving R of W to Veh.,5,133
Obstructed Plate,231,2446
One Way Street,3,548
Overheight,7,71
Overlength,31,416
Overweight,136,1600
Overwidth,26,263
Pavement Markings,2,57
Red Light,47,1603
School Bus,0,32
Scooter In NYC,0,0
Seat Belt,194,4988
Speeding,5885,69527
Spillback,11,680
TBTA Rule,0,0
Tints,411,4704
TLC (Other),0,0
Truck Route,67,1448
Uninspected,92,884
Uninsured,144,1420
Unlicensed Operator,530,6722
Unregistered,214,2271
Unsafe Lane Change,115,1185
Other Movers,366,6965
TOTAL Movers,10104,146376
