Patrol Bureau,,
Backing Unsafely,11,147
Bike Lane,91,664
Bus Lane,32,727
Cell Phone,671,7369
Commercial Veh on Pkwy,8,86
Cruising For Passengers,0,0
Disobey Traffic Control Device,2223,39436
Driving Too Slow,1,6
Equipment,852,5014
Equipment (Other),1,12
Excessive Noise,1,2
Fail to Keep Right,4,25
Fail to yield Right of Way to Pedestrian,1129,19526
Failure to Signal,277,3280
Failure to yield Right of Way to Vehicle,1,11
Following Too Closely,11,70
Improper Passing,84,459
Improper Taxi Pickup,0,40
Improper Turn,973,17063
Improper/Missing Plates,101,317
Lamps and Other Equipment on Bicycle,5,18
Motorcycle (Other),52,147
Not Giving R of W to Veh.,20,257
Obstructed Plate,292,1764
One Way Street,46,661
Overheight,1,2
Overlength,2,14
Overweight,0,2
Overwidth,0,1
Pavement Markings,14,46
Red Light,1457,16655
School Bus,0,601
Scooter In NYC,0,6
Seat Belt,1107,11662
Speeding,10541,31601
Spillback,4,182
TBTA Rule,0,1
Tints,546,7725
TLC (Other),0,0
Truck Route,32,859
Uninspected,126,583
Uninsured,343,2293
Unlicensed Operator,1999,11245
Unregistered,678,2790
Unsafe Lane Change,60,532
Other Movers,1674,17871
TOTAL Movers,25470,201772
