Patrol Bureau,,
Backing Unsafely,13,122
Bike Lane,152,926
Bus Lane,302,1463
Cell Phone,1162,9333
Commercial Veh on Pkwy,23,127
Cruising For Passengers,0,1
Disobey Traffic Control Device,4039,39197
Driving Too Slow,0,2
Equipment,1503,7930
Equipment (Other),1,16
Excessive Noise,1,9
Fail to Keep Right,4,66
Fail to yield Right of Way to Pedestrian,1852,18921
Failure to Signal,288,2642
Failure to yield Right of Way to Vehicle,5,25
Following Too Closely,21,111
Improper Passing,108,687
Improper Taxi Pickup,2,16
Improper Turn,1694,16152
Improper/Missing Plates,174,1195
Lamps and Other Equipment on Bicycle,14,95
Motorcycle (Other),83,330
Not Giving R of W to Veh.,39,311
Obstructed Plate,674,5126
One Way Street,91,883
Overheight,0,0
Overlength,1,6
Overweight,0,1
Overwidth,0,1
Pavement Markings,8,77
Red Light,2593,23950
School Bus,3,166
Scooter In NYC,0,0
Seat Belt,2217,19294
Speeding,4116,30573
Spillback,12,118
TBTA Rule,0,0
Tints,1464,9989
TLC (Other),0,0
Truck Route,27,412
Uninspected,249,1445
Uninsured,773,4733
Unlicensed Operator,2823,19783
Unregistered,1497,9437
Unsafe Lane Change,79,634
Other Movers,3064,23702
TOTAL Movers,31171,250007
